question_id,concern_id,response_type,distinctiveness,diagnostic_power,signal_value,human_readability,behavioral_realism,composite,options
Q_CAREER_001_001,CAREER_001,decision_clarity,100,100,100,100,77,95,Completely Confused | Slightly Clear | Moderately Clear | Clear | Very Clear
Q_DISTRACTION_001_013,DISTRACTION_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DISTRACTION_001_014,DISTRACTION_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_DISTRACTION_001_015,DISTRACTION_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_DISTRACTION_001_016,DISTRACTION_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_DISTRACTION_001_017,DISTRACTION_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DISTRACTION_001_018,DISTRACTION_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_DISTRACTION_001_019,DISTRACTION_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_DISTRACTION_001_020,DISTRACTION_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DISTRACTION_001_021,DISTRACTION_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_DISTRACTION_001_022,DISTRACTION_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_DISTRACTION_001_023,DISTRACTION_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_DISTRACTION_001_024,DISTRACTION_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_DISTRACTION_001_025,DISTRACTION_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PRS_001_001,PRS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PRS_001_002,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_003,PRS_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PRS_001_004,PRS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PRS_001_005,PRS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PRS_001_006,PRS_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_PRS_001_007,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_008,PRS_001,intensity,100,100,100,100,100,100,Not difficult | Slightly difficult | Moderately difficult | Very difficult | Extremely difficult
Q_PRS_001_009,PRS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PRS_001_010,PRS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PRS_001_011,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_012,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_013,PRS_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_PRS_001_014,PRS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PRS_001_015,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_016,PRS_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_PRS_001_017,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_018,PRS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PRS_001_019,PRS_001,intensity,100,100,100,100,100,100,Very slowly | Slowly | Moderately | Quickly | Very quickly
Q_PRS_001_020,PRS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PRS_001_021,PRS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PRS_001_022,PRS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PRS_001_023,PRS_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PRS_001_024,PRS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PRS_001_025,PRS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_STRESS_001_001_v2,STRESS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_STRESS_001_002_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_003_v2,STRESS_001,intensity,100,100,100,100,100,100,Not Difficult | Slightly | Moderately | Very | Extremely
Q_STRESS_001_004_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_005_v2,STRESS_001,confidence,100,100,100,100,77,95,Very Clearly | Clearly | Moderately | Poorly | Very Poorly
Q_STRESS_001_006_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_007_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_008_v2,STRESS_001,coping_effectiveness,100,100,100,100,77,95,Very Effectively | Effectively | Neutral | Poorly | Very Poorly
Q_STRESS_001_009_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_010_v2,STRESS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_STRESS_001_011_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_012_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_013_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_014_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_015_v2,STRESS_001,confidence,100,100,100,100,100,100,Very High | High | Moderate | Low | Very Low
Q_STRESS_001_016_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_017_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_018_v2,STRESS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_STRESS_001_019_v2,STRESS_001,coping_effectiveness,100,100,100,100,100,100,Very Quickly | Quickly | Moderate | Slowly | Very Slowly
Q_STRESS_001_021_v2,STRESS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_STRESS_001_022_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_023_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_024_v2,STRESS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_STRESS_001_025_v2,STRESS_001,confidence,100,100,100,100,100,100,Very High | High | Moderate | Low | Very Low
Q_COMP_001_001,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_002,COMP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_COMP_001_003,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_004,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_005,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_006,COMP_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_COMP_001_007,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_008,COMP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_COMP_001_009,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_010,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_011,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_012,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_013,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_014,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_015,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_016,COMP_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_COMP_001_021,COMP_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_COMP_001_022,COMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMP_001_023,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_024,COMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMP_001_025,COMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DIGIDISC_001_001,DIGIDISC_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DIGIDISC_001_002,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_003,DIGIDISC_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_DIGIDISC_001_004,DIGIDISC_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_DIGIDISC_001_005,DIGIDISC_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DIGIDISC_001_006,DIGIDISC_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_DIGIDISC_001_007,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_008,DIGIDISC_001,energy_motivation,100,100,100,100,100,100,Very Easy | Easy | Moderate | Difficult | Very Difficult
Q_DIGIDISC_001_009,DIGIDISC_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_DIGIDISC_001_010,DIGIDISC_001,intensity,100,100,100,100,77,95,Improved a Lot | Improved Slightly | No Change | Worsened Slightly | Worsened a Lot
Q_DIGIDISC_001_011,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_012,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_013,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_014,DIGIDISC_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_DIGIDISC_001_015,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_016,DIGIDISC_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_DIGIDISC_001_017,DIGIDISC_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_DIGIDISC_001_018,DIGIDISC_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_DIGIDISC_001_019,DIGIDISC_001,energy_motivation,100,100,100,100,77,95,Not at all | Slightly | Moderately | Very | Extremely
Q_DIGIDISC_001_020,DIGIDISC_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_DIGIDISC_001_021,DIGIDISC_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_DIGIDISC_001_022,DIGIDISC_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_DIGIDISC_001_023,DIGIDISC_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_DIGIDISC_001_024,DIGIDISC_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_DIGIDISC_001_025,DIGIDISC_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_OWNERSHIP_001_001,OWNERSHIP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_OWNERSHIP_001_002,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_003,OWNERSHIP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_OWNERSHIP_001_004,OWNERSHIP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_OWNERSHIP_001_005,OWNERSHIP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_OWNERSHIP_001_006,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_007,OWNERSHIP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_OWNERSHIP_001_008,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_009,OWNERSHIP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_OWNERSHIP_001_010,OWNERSHIP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_OWNERSHIP_001_011,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_012,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_013,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_014,OWNERSHIP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_OWNERSHIP_001_015,OWNERSHIP_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_OWNERSHIP_001_016,OWNERSHIP_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_OWNERSHIP_001_017,OWNERSHIP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_OWNERSHIP_001_018,OWNERSHIP_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_OWNERSHIP_001_019,OWNERSHIP_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_OWNERSHIP_001_020,OWNERSHIP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_STUDY_001_010,STUDY_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Always
Q_OWNERSHIP_001_021,OWNERSHIP_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_OWNERSHIP_001_022,OWNERSHIP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_OWNERSHIP_001_023,OWNERSHIP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_OWNERSHIP_001_024,OWNERSHIP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_OWNERSHIP_001_025,OWNERSHIP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATT_001_001,ATT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATT_001_002,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_003,ATT_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_ATT_001_004,ATT_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_ATT_001_005,ATT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATT_001_006,ATT_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_ATT_001_007,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_008,ATT_001,intensity,100,100,100,100,100,100,Not difficult | Slightly difficult | Moderately difficult | Very difficult | Extremely difficult
Q_ATT_001_009,ATT_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_ATT_001_010,ATT_001,intensity,100,100,100,100,77,95,Greatly Improved | Improved | No Change | Declined | Greatly Declined
Q_ATT_001_011,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_012,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_013,ATT_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_ATT_001_014,ATT_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_ATT_001_015,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_016,ATT_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_ATT_001_017,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_018,ATT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATT_001_019,ATT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATT_001_020,ATT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
