question_id,concern_id,bridge_tag,composite,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,question_text
Q_COMPARE_001_011_v4,COMPARE_001,SOCIAL_EMOTIONAL,76,41,100,90,55,100,68,How often do you check others progress to evaluate your own success?
Q_COMPARE_001_017_v4,COMPARE_001,SOCIAL_EMOTIONAL,76,41,100,90,55,100,68,How often do you consciously avoid comparing yourself with others?
Q_DIG_001_011_v2,DIG_001,LIFESTYLE_PRESSURE,76,41,100,90,55,100,68,How often do you start studying with your phone nearby and get distracted within minutes?
Q_RES_001_006_v2,RES_001,EMOTIONAL_RECOVERY,76,66,100,82,55,100,53,How stressful do competitive situations feel to you?
Q_MOT_001_011_v2,MOT_001,MOTIVATION_VALUES,76,41,100,90,55,100,68,How often do you postpone studying until exams approach?
Q_MOT_001_020_v2,MOT_001,MOTIVATION_VALUES,76,41,100,90,55,100,68,How confident are you that you can stay motivated throughout your degree?
Q_COMPARE_001_011_v5,COMPARE_001,SOCIAL_EMOTIONAL,76,41,100,90,55,100,68,How often do you check others progress to evaluate your own success?
Q_COMPARE_001_017_v5,COMPARE_001,SOCIAL_EMOTIONAL,76,41,100,90,55,100,68,How often do you consciously avoid comparing yourself with others?
Q_DIG_001_011_v3,DIG_001,LIFESTYLE_PRESSURE,76,41,100,90,55,100,68,How often do you start studying with your phone nearby and get distracted within minutes?
Q_RES_001_006_v3,RES_001,EMOTIONAL_RECOVERY,76,66,100,82,55,100,53,How stressful do competitive situations feel to you?
Q_MOT_001_011_v3,MOT_001,MOTIVATION_VALUES,76,41,100,90,55,100,68,How often do you postpone studying until exams approach?
Q_MOT_001_020_v3,MOT_001,MOTIVATION_VALUES,76,41,100,90,55,100,68,How confident are you that you can stay motivated throughout your degree?
Q_VAL_001_017,VAL_001,MOTIVATION_VALUES,76,41,100,82,65,100,68,How often do you adjust your personality depending on who you are with?
Q_SA_001_007,SA_001,CONFIDENCE_SELF,76,41,100,82,65,100,65,How often do you feel you are not sure what makes you good?
Q_STR_001_015,STR_001,EXAMINATION_STRESS,76,41,100,82,65,100,68,How often do you hesitate to talk about your achievements?
Q_CONF_ACAD_001_013,CONF_ACAD_001,CONFIDENCE_SELF,76,60,100,100,40,100,53,"After failure, how difficult is it to understand teacher feedback?"
Q_CAREERCHOICE_001_010,CAREERCHOICE_001,CAREER_READINESS,76,60,100,100,20,100,75,"Compared to earlier, how difficult has it become to confidently select a single career path?"
Q_CONFIDENTCAP_001_015,CONFIDENTCAP_001,CONFIDENCE_SELF,76,60,100,90,40,100,68,How often do self-doubts persist even after receiving positive feedback?
Q_LOWCONF_001_020,LOWCONF_001,CONFIDENCE_SELF,76,41,100,82,65,100,68,How often do you compare your weaknesses more than your strengths?
Q_PARENTCOMP_001_010,PARENTCOMP_001,SOCIAL_EMOTIONAL,76,60,100,100,40,100,53,"Compared to earlier, how difficult has it become to stay emotionally stable during academic comparisons?"
Q_SHORTVID_001_009,SHORTVID_001,LIFESTYLE_PRESSURE,76,92,100,90,20,100,53,How strongly does peer influence affect the childs usage of short video platforms?
Q_SHORTVID_001_011,SHORTVID_001,LIFESTYLE_PRESSURE,76,78,100,90,20,100,68,How often does the child delay homework or responsibilities due to watching short videos?
Q_SHORTVID_001_013,SHORTVID_001,LIFESTYLE_PRESSURE,76,78,100,90,20,100,68,How often does short video consumption interfere with sleep time or routine?
Q_SHORTVID_001_014,SHORTVID_001,LIFESTYLE_PRESSURE,76,60,100,90,40,100,68,How likely is the child to continue scrolling even after being asked to stop?
Q_SHORTVID_001_018,SHORTVID_001,LIFESTYLE_PRESSURE,76,60,100,90,40,100,68,Some children prefer short videos even when other engaging activities are available. How true is this?
Q_ADP_001_012,ADP_001,LEARNING_ADAPTABILITY,76,41,100,90,55,100,68,How often do you stick only to familiar skills instead of exploring new ones?
Q_STRAT_001_015,STRAT_001,STRATEGIC_PREPARATION,76,41,100,82,65,100,68,How often do you feel overwhelmed by not knowing what to focus on?
Q_MOT_001_018_v5,MOT_001,MOTIVATION_VALUES,76,41,100,75,85,100,53,How often do you feel stuck after failing at something important?
Q_SELFDOUBT_001_015,SELFDOUBT_001,CONFIDENCE_SELF,76,41,100,82,65,100,68,How often do you feel pressured by peers achievements?
Q_REV_001_015_v5,REV_001,STRATEGIC_PREPARATION,76,78,100,90,20,100,68,Do exams feel like a race against time due to incomplete revision?
Q_REC_001_010,REC_001,EMOTIONAL_RECOVERY,76,60,100,100,40,100,53,"After rejection, how hard is it to focus on other tasks?"
Q_SOCIAL_001_010_v2,SOCIAL_001,SOCIAL_EMOTIONAL,76,60,100,100,40,100,53,"Compared to earlier, how difficult has it become to ignore others opinions while making career decisions?"
Q_COMM_001_016_v3,COMM_001,COMMUNICATION_EXPRESSION,76,41,100,82,65,100,68,How often do you avoid volunteering for presentations?
Q_SELF_001_003_v3,SELF_001,CONFIDENCE_SELF,76,41,100,75,85,100,53,Do you feel anxious when you are not immediately good at something new?
Q_CAREERPIVOT_001_010,CAREERPIVOT_001,CAREER_GROWTH,76,60,100,100,40,100,53,"Compared to earlier, how difficult has it become to stay emotionally calm while making career decisions?"
Q_AMBITION_001_010,AMBITION_001,MOTIVATION_VALUES,76,60,100,100,40,100,53,"Compared to earlier, how difficult has it become to maintain emotional peace while making career decisions?"
Q_PASSSTAB_001_002,PASSSTAB_001,SOCIAL_EMOTIONAL,76,92,100,90,20,100,53,How often do thoughts about choosing between passion and financial or career stability create emotional stress?
Q_SURVIVE_REINVENT_001_006,SURVIVE_REINVENT_001,EMOTIONAL_RECOVERY,76,92,100,90,20,100,53,How emotionally exhausting is it to constantly think about both survival and long-term growth?
Q_AVAIL_001_010,AVAIL_001,SOCIAL_EMOTIONAL,76,60,100,100,40,100,53,"Compared to earlier, how difficult has it become to manage emotional energy while staying constantly available?"
Q_CAREER_001_006,CAREER_001,CAREER_READINESS,77,60,100,90,35,100,75,How mentally exhausting does career-related thinking feel these days?
Q_SKILL_001_003,SKILL_001,COMPETENCY_DEVELOPMENT,77,41,100,100,65,100,53,"Compared to your classmates, how prepared do you feel for real-world work environments?"
Q_SKILL_001_012,SKILL_001,COMPETENCY_DEVELOPMENT,77,41,100,90,65,100,68,How often do you begin online courses or certifications but leave them incomplete?
Q_PLACE_001_025,PLACE_001,EMPLOYABILITY,77,41,100,85,85,100,53,"Even if placements feel stressful now, how hopeful are you that things can improve with effort and support?"
Q_PLACE_001_021_v2,PLACE_001,EMPLOYABILITY,77,66,100,90,55,100,53,How ready are you to actively work on improving your interview confidence?
Q_TRANSITION_001_014,TRANSITION_001,CAREER_GROWTH,77,41,100,90,65,100,68,How likely are you to compare yourself negatively with people who already have work experience?
Q_INTERVIEW_001_018,INTERVIEW_001,EMPLOYABILITY,77,41,100,90,65,100,68,Some students avoid interview preparation by distracting themselves with other activities. How true is this for you?
Q_BURNOUT_001_006,BURNOUT_001,EMOTIONAL_REGULATION,77,41,100,90,80,100,53,How strongly has placement pressure affected your peace of mind recently?
Q_BURNOUT_001_017,BURNOUT_001,EMOTIONAL_REGULATION,77,41,100,90,65,100,68,How often do you openly share your placement stress with someone you trust?
Q_BURNOUT_001_018,BURNOUT_001,EMOTIONAL_REGULATION,77,41,100,90,65,100,68,Some students distract themselves to avoid placement stress. How true is this for you?
Q_WORK_001_001,WORK_001,WORKPLACE_ADAPTATION,77,66,100,90,55,100,53,How confident are you in applying what you learn in college to real workplace situations?
Q_WORK_001_003,WORK_001,WORKPLACE_ADAPTATION,77,41,100,100,65,100,53,"Compared to your peers, how prepared do you feel to solve real-world work problems?"
Q_WORK_001_010,WORK_001,WORKPLACE_ADAPTATION,77,41,100,100,65,100,53,"Compared to last year, how much more aware are you of the gap between academics and industry expectations?"
Q_BUR_001_018,BUR_001,EMOTIONAL_REGULATION,77,41,100,90,65,100,68,How often do you ignore signs of fatigue and continue pushing yourself?
Q_TRANS_001_010,TRANS_001,CAREER_GROWTH,77,41,100,100,65,100,53,"Compared to last year, how much more uncertain do you feel about managing adult responsibilities?"
Q_TRANS_001_018,TRANS_001,CAREER_GROWTH,77,41,100,90,65,100,68,Some people distract themselves instead of preparing for future responsibilities. How true is this for you?
Q_COMPARE_001_003,COMPARE_001,SOCIAL_EMOTIONAL,77,41,100,100,65,100,53,"Compared to highly successful peers, how emotionally secure do you feel about your own journey?"
Q_COMPARE_001_010,COMPARE_001,SOCIAL_EMOTIONAL,77,41,100,100,65,100,53,"Compared to last year, how much more affected are you by comparisons with successful people now?"
Q_COMPARE_001_012,COMPARE_001,SOCIAL_EMOTIONAL,77,41,100,90,65,100,68,How often do you compare your achievements with others instead of focusing on your own progress?
Q_COMPARE_001_017,COMPARE_001,SOCIAL_EMOTIONAL,77,41,100,90,65,100,68,How often do you use others success as inspiration instead of discouragement?
Q_CONCEPT_001_011,CONCEPT_001,ACADEMIC_COGNITIVE,77,41,100,90,65,100,68,How often do you memorize steps or formulas without fully understanding the concept behind them?
Q_CONCEPT_001_014,CONCEPT_001,ACADEMIC_COGNITIVE,77,41,100,90,65,100,68,How likely are you to depend heavily on examples instead of understanding underlying principles?
