question_id,concern_id,bridge_tag,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,composite,question_text
Q_HOLISTICID_001_012,HOLISTICID_001,HOLISTIC_DEVELOPMENT,41,100,90,65,100,80,79,How often do you ignore signs of emotional burnout because you feel pressure to keep progressing professionally?
Q_HOLISTICID_001_013,HOLISTICID_001,HOLISTIC_DEVELOPMENT,84,100,100,85,100,68,90,"During stressful career-related periods, how often do you feel disconnected from your true self or personal values?"
Q_HOLISTICID_001_014,HOLISTICID_001,HOLISTIC_DEVELOPMENT,84,100,90,85,100,68,88,How likely are you to prioritize professional success even when it negatively affects your emotional wellbeing?
Q_HOLISTICID_001_015,HOLISTICID_001,HOLISTIC_DEVELOPMENT,66,100,90,65,100,68,82,How often do career-related worries disturb your emotional peace for long periods?
Q_HOLISTICID_001_016,HOLISTICID_001,HOLISTIC_DEVELOPMENT,66,100,100,85,100,80,89,"When life feels unbalanced because of career pressure, how effectively can you restore emotional balance and reconnect with yourself?"
Q_HOLISTICID_001_017,HOLISTICID_001,HOLISTIC_DEVELOPMENT,84,100,100,65,100,68,86,"How often do you intentionally make time for activities that support your identity, wellbeing, and personal fulfillment?"
Q_HOLISTICID_001_018,HOLISTICID_001,HOLISTIC_DEVELOPMENT,84,100,90,65,100,68,85,Some people become so focused on career growth that they emotionally disconnect from themselves. How true is this for you?
Q_CORP_001_017,CORP_001,WORKPLACE_ADAPTATION,41,100,90,65,100,68,77,How often do you actively observe or learn professional communication styles?
Q_HOLISTICID_001_019,HOLISTICID_001,HOLISTIC_DEVELOPMENT,66,100,100,85,100,80,89,"After spending time on meaningful personal growth or self-care, how emotionally refreshed do you usually feel?"
Q_HOLISTICID_001_020,HOLISTICID_001,HOLISTIC_DEVELOPMENT,98,100,100,85,100,68,92,"Even if balancing career growth and wellbeing feels difficult now, how confident are you that you can gradually create a healthier and more meaningful life balance?"
Q_HOLISTICID_001_021,HOLISTICID_001,HOLISTIC_DEVELOPMENT,98,100,100,65,100,53,86,"How ready are you to actively improve the balance between your career goals, identity, and emotional wellbeing?"
Q_HOLISTICID_001_022,HOLISTICID_001,HOLISTIC_DEVELOPMENT,84,100,100,85,100,53,87,"If proper guidance was available, how willing would you be to develop healthier habits that support both professional success and emotional wellbeing?"
Q_HOLISTICID_001_023,HOLISTICID_001,HOLISTIC_DEVELOPMENT,98,100,90,65,100,53,84,How strongly do you believe long-term career success requires emotional wellbeing and a strong personal identity?
Q_HOLISTICID_001_024,HOLISTICID_001,HOLISTIC_DEVELOPMENT,98,100,100,85,100,53,89,"If you learned one practical strategy today to improve balance between career growth and wellbeing, how likely are you to apply it consistently?"
Q_HOLISTICID_001_025,HOLISTICID_001,HOLISTIC_DEVELOPMENT,98,100,86,85,100,53,87,"Even if balancing career growth, identity, and emotional wellbeing feels difficult now, how hopeful are you that you can eventually live in a healthier, more meaningful, and emotionally balanced way?"
Q_PERFORMANCE_001_001,PERFORMANCE_001,PERFORMANCE_REFLECTION,84,100,100,85,100,65,89,"While maintaining high performance expectations, how emotionally balanced do you usually feel?"
Q_PERFORMANCE_001_002,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,65,100,53,75,How often do long periods of intense effort leave you emotionally exhausted?
Q_PERFORMANCE_001_003,PERFORMANCE_001,PERFORMANCE_REFLECTION,66,100,90,65,100,53,79,Do you sometimes feel pressured to constantly perform at your highest level without breaks?
Q_PERFORMANCE_001_004,PERFORMANCE_001,PERFORMANCE_REFLECTION,66,100,100,85,100,53,84,"When others expect consistent high results from you, how emotionally stressed do you feel internally?"
Q_PERFORMANCE_001_005,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,100,85,100,53,80,"If your current workload continued for several months, how emotionally sustainable would it feel for you?"
Q_PERFORMANCE_001_006,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,85,100,53,78,How emotionally drained do you feel after continuously pushing yourself to perform well?
Q_PERFORMANCE_001_007,PERFORMANCE_001,PERFORMANCE_REFLECTION,84,100,90,65,100,53,82,How often does high performance pressure reduce your ability to enjoy your work or studies?
Q_CORP_001_018,CORP_001,WORKPLACE_ADAPTATION,41,100,90,65,100,80,79,How often do you avoid professional networking or interactions because they feel uncomfortable?
Q_PERFORMANCE_001_008,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,65,100,53,75,How much has sustained pressure reduced your motivation or excitement toward your goals?
Q_PERFORMANCE_001_009,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,65,100,53,75,How strongly do you feel that slowing down or resting would disappoint others?
Q_PERFORMANCE_001_010,PERFORMANCE_001,PERFORMANCE_REFLECTION,92,100,100,20,100,53,78,"Compared to earlier, how difficult has it become to maintain high performance without feeling emotionally tired?"
Q_PERFORMANCE_001_011,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,85,100,68,81,How often do you continue working even when you emotionally feel the need for rest?
Q_PERFORMANCE_001_012,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,65,100,68,77,How often do thoughts about unfinished goals make it difficult for you to mentally relax?
Q_PERFORMANCE_001_013,PERFORMANCE_001,PERFORMANCE_REFLECTION,66,100,100,85,100,68,87,"During high-pressure phases, how often do you feel emotionally overwhelmed by expectations?"
Q_PERFORMANCE_001_014,PERFORMANCE_001,PERFORMANCE_REFLECTION,84,100,90,65,100,68,85,How likely are you to ignore personal well-being just to maintain performance standards?
Q_PERFORMANCE_001_015,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,100,85,100,68,82,"After taking proper rest, how quickly are you able to emotionally recover and regain energy?"
Q_PERFORMANCE_001_016,PERFORMANCE_001,PERFORMANCE_REFLECTION,66,100,100,85,100,68,87,"When performance pressure becomes intense, how effectively can you slow down and emotionally recharge?"
Q_PERFORMANCE_001_017,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,65,100,68,77,How often do you intentionally schedule recovery time to protect your emotional energy?
Q_PERFORMANCE_001_018,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,90,85,100,68,81,Some people silently carry emotional exhaustion while continuing to perform well. How true is this for you?
Q_PERFORMANCE_001_019,PERFORMANCE_001,PERFORMANCE_REFLECTION,41,100,100,85,100,80,84,"After spending time resting or engaging in enjoyable activities, how emotionally refreshed do you usually feel?"
Q_PERFORMANCE_001_020,PERFORMANCE_001,PERFORMANCE_REFLECTION,66,100,100,85,100,68,87,"Even if pressure feels intense now, how confident are you that you can build a healthier and sustainable performance routine?"
Q_PERFORMANCE_001_021,PERFORMANCE_001,PERFORMANCE_REFLECTION,84,100,90,65,100,53,82,How ready are you to prioritize emotional well-being alongside high performance goals?
Q_PERFORMANCE_001_022,PERFORMANCE_001,PERFORMANCE_REFLECTION,98,100,100,85,100,53,89,"If guidance on sustaining productivity without burnout was available, how willing would you be to apply it consistently?"
Q_PERFORMANCE_001_023,PERFORMANCE_001,PERFORMANCE_REFLECTION,66,100,90,65,100,53,79,How strongly do you believe emotional balance improves long-term performance quality?
Q_PERFORMANCE_001_024,PERFORMANCE_001,PERFORMANCE_REFLECTION,84,100,100,85,100,53,87,"If you received one practical habit today to reduce burnout while maintaining performance, how likely are you to follow it seriously?"
Q_PERFORMANCE_001_025,PERFORMANCE_001,PERFORMANCE_REFLECTION,84,100,100,85,100,53,87,"Even if maintaining high performance feels emotionally exhausting now, how hopeful are you that you can achieve success more sustainably over time?"
Q_ECO_001_001,ECO_001,ADJUSTMENT_COPING,66,100,90,80,100,87,87,How worried do you feel about your career future because of the current job market situation?
Q_ECO_001_002,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,75,79,How often do news about layoffs or hiring freezes increase your stress about placements or jobs?
Q_ECO_001_003,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,75,79,Do you feel uncertain about whether your efforts will still lead to good opportunities in the future?
Q_ECO_001_004,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,75,79,How much do discussions about recession or unemployment affect your confidence levels?
Q_ECO_001_005,ECO_001,ADJUSTMENT_COPING,66,100,100,85,100,75,88,"When thinking about your future career, how hopeful do you currently feel?"
Q_ECO_001_006,ECO_001,ADJUSTMENT_COPING,92,100,90,40,100,75,83,How emotionally exhausting is it to constantly think about career uncertainty during economic slowdown periods?
Q_ECO_001_007,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,75,79,How often do worries about the economy reduce your concentration on studies or preparation?
Q_ECO_001_008,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,75,79,How much has fear about the job market reduced your motivation to prepare consistently?
Q_ECO_001_009,ECO_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How strongly do family expectations increase your anxiety about securing a stable career?
Q_ECO_001_010,ECO_001,ADJUSTMENT_COPING,84,100,100,65,100,75,87,"Compared to last year, how much more uncertain do you feel about career stability now?"
Q_ECO_001_011,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,90,81,How often do fears about the economy stop you from applying to opportunities confidently?
Q_ECO_001_012,ECO_001,ADJUSTMENT_COPING,66,100,90,65,100,90,85,How often do you overconsume career-related negative news online?
Q_ECO_001_013,ECO_001,ADJUSTMENT_COPING,66,100,100,85,100,90,90,"During placement discussions, how confident do you feel speaking about your future?"
Q_ECO_001_014,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,90,81,How likely are you to compare your future negatively with peers who already got opportunities?
Q_ECO_001_016,ECO_001,ADJUSTMENT_COPING,84,100,100,85,100,90,93,"When career anxiety increases, how effectively are you able to calm yourself and continue working?"
Q_ECO_001_017,ECO_001,ADJUSTMENT_COPING,41,100,90,65,100,90,81,How often do you focus on improving your skills instead of worrying about the economy?
Q_ECO_001_018,ECO_001,ADJUSTMENT_COPING,66,100,90,65,100,100,87,How often do you avoid thinking about career planning because it feels stressful?
Q_ECO_001_019,ECO_001,ADJUSTMENT_COPING,66,100,100,85,100,90,90,"After receiving encouragement or support, how quickly does your anxiety reduce?"
Q_ECO_001_020,ECO_001,ADJUSTMENT_COPING,84,100,100,85,100,90,93,"Even during uncertain times, how confident are you that you can eventually build a stable career?"
Q_ECO_001_021,ECO_001,ADJUSTMENT_COPING,66,100,90,65,100,75,83,How ready are you to adapt your plans based on changing career market conditions?
Q_ECO_001_022,ECO_001,ADJUSTMENT_COPING,98,100,100,85,100,75,93,"If proper guidance was available, how willing would you be to work on managing career anxiety?"
Q_ECO_001_023,ECO_001,ADJUSTMENT_COPING,98,100,90,85,100,75,91,How strongly do you believe career success is still possible even during difficult economic periods?
Q_ECO_001_024,ECO_001,ADJUSTMENT_COPING,66,100,100,85,100,75,88,"If given a small practical step to improve career security today, how likely are you to follow it?"
Q_ECO_001_025,ECO_001,ADJUSTMENT_COPING,41,100,100,65,100,75,80,"Even with uncertainty in the economy, how hopeful are you that your efforts will eventually pay off?"
Q_FAMCAREER_001_001_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,90,65,100,75,88,How balanced do you currently feel between your family responsibilities and career or academic growth?
Q_FAMCAREER_001_002_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,65,100,75,90,"How often do family responsibilities interfere with your career, studies, or professional goals?"
Q_FAMCAREER_001_003_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,65,100,75,90,"Compared to others around you, how well do you think you manage family responsibilities alongside career growth?"
Q_FAMCAREER_001_004_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,Do you sometimes feel emotionally torn between supporting your family and focusing on your own growth?
Q_FAMCAREER_001_005_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,85,100,75,93,"If your family responsibilities increased tomorrow, how confident are you that you could still continue progressing toward your career goals?"
Q_FAMCAREER_001_006_v2,FAMCAREER_001,ADJUSTMENT_COPING,92,100,90,20,100,75,80,How stressful does balancing family responsibilities with career growth feel emotionally?
Q_APT_001_001,APT_001,COMPETENCY_DEVELOPMENT,84,100,90,65,100,53,82,How well do you feel your natural aptitude matches the career you are aiming for?
Q_FAMCAREER_001_007_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How often do family-related pressures reduce your motivation or focus toward career goals?
Q_FAMCAREER_001_008_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,85,100,75,89,How emotionally exhausting is it for you to manage family expectations while working toward career success?
Q_FAMCAREER_001_009_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How strongly do family expectations influence your career-related decisions or emotional wellbeing?
Q_FAMCAREER_001_010_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,65,100,75,90,"Compared to last year, how much more difficult has balancing family responsibilities and career growth become for you?"
Q_FAMCAREER_001_011_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,90,65,100,90,91,How often do family responsibilities make you postpone career-related opportunities or goals?
Q_FAMCAREER_001_012_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,85,100,90,92,How often do you ignore your own emotional wellbeing while trying to fulfill family responsibilities?
Q_FAMCAREER_001_013_v2,FAMCAREER_001,ADJUSTMENT_COPING,66,100,100,85,100,90,90,"During stressful periods, how often do you feel emotionally stuck between family needs and personal ambitions?"
Q_FAMCAREER_001_014_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,How likely are you to sacrifice your own growth opportunities to avoid disappointing family members?
Q_FAMCAREER_001_015_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,How often do family-related responsibilities disturb your emotional peace for long periods?
Q_FAMCAREER_001_016_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,85,100,90,96,"When family responsibilities increase, how effectively can you adjust while continuing your personal or career growth?"
Q_FAMCAREER_001_017_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,How often do you intentionally create time for your personal goals despite family responsibilities?
Q_FAMCAREER_001_018_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,90,88,Some people become so focused on family responsibilities that they emotionally disconnect from their own ambitions. How true is this for you?
Q_FAMCAREER_001_019_v2,FAMCAREER_001,ADJUSTMENT_COPING,66,100,100,85,100,100,92,"After receiving understanding or support from family members, how emotionally motivated do you usually feel about your future goals?"
Q_FAMCAREER_001_020_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,85,100,90,96,"Even if balancing family responsibilities and career growth feels difficult now, how confident are you that you can gradually build a healthier balance?"
Q_CORP_001_016,CORP_001,WORKPLACE_ADAPTATION,41,100,100,85,100,68,82,"When facing unfamiliar professional expectations, how effectively do you adapt?"
Q_FAMCAREER_001_021_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,90,65,100,75,88,How ready are you to actively improve the balance between your family responsibilities and career growth?
Q_FAMCAREER_001_022_v2,FAMCAREER_001,ADJUSTMENT_COPING,98,100,100,85,100,75,93,"If proper guidance was available, how willing would you be to develop healthier strategies for balancing family responsibilities and career growth?"
Q_FAMCAREER_001_023_v2,FAMCAREER_001,ADJUSTMENT_COPING,84,100,90,65,100,75,86,How strongly do you believe long-term career success should include emotional wellbeing and healthy family relationships?
