concern_id,concern_name,canonical_type,archetype_key,assignment_score,token_matches,assignment_method,grounding_source,governed
CONCERN_CON_672,Adapt to Fast-Paced Work Environments,Capability,career_professional_growth,0.4,2,signature,direct_cpb,false
CONCERN_CON_674,Awareness of Corporate Etiquette and Boundaries,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CON_698,Build Consistent Workplace Learning Habits,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CON_701,Emotional Dependence on Manager Approval,Trait,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_CON_702,Handle Workplace Multitasking,Behavior,focus_attention,0.28,1,signature,name_only,false
CONCERN_CON_72,Decision-Making Under Career Pressure,Problem,decision_judgment,0.58,1,signature+behavior,propagated,false
CONCERN_CON_720,"Holistic Alignment Between Learning, Performance, and Identity",Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_CON_728,Building Workplace Credibility with Seniors,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_CON_741,Emotional Fatigue from Workplace Learning Expectations,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_CON_750,Build Workplace Trust Through Reliability,Capability,time_self_discipline,0.28,1,signature,direct_cpb,false
CONCERN_CON_776,Build Strategic Networks Internally,Capability,networking_relationships,0.7,2,signature+behavior,direct_cpb,false
CONCERN_CON_798,Develop Emerging Leaders Consistently,Capability,leadership_influence,0.28,1,signature,direct_cpb,false
CONCERN_CON_80,Long-Term Professional Identity Formation,Problem,career_professional_growth,0.58,1,signature+behavior,propagated,false
CONCERN_CON_848,Adapt Leadership Style Across Diverse Teams,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CON_860,"Holistic Integration of Leadership, Purpose, and Enterprise Growth",Capability,leadership_influence,0.58,1,signature+behavior,propagated,false
CONCERN_EMO_764,Delegate Strategically,Problem,leadership_influence,0.28,1,signature,name_only,false
CONCERN_CON_918,Build Long-Term Strategic Culture,Capability,leadership_influence,0.28,1,signature,direct_cpb,false
CONCERN_CON_952,Driving Organizational Purpose Alignment,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_CON_960,"Holistic Integration of Strategy, Leadership, Organizational Influence, and Wellbeing",Capability,leadership_influence,0.4667,3,signature,name_only,false
CONCERN_CON_963,Identity Loss During Career Shift,Outcome,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_CON_967,Learning New Industry Language and Terminology Quickly,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_CON_972,Build Industry-Relevant Networks Quickly,Capability,networking_relationships,0.4,2,signature,direct_cpb,false
CONCERN_CON_992,Adapt Quickly to New Industry Workflows,Capability,adaptability_change,0.28,1,signature,direct_cpb,false
CONCERN_DEC_1385,confidence in non-traditional careers,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_DEC_1436,ownership for personal growth,Capability,motivation_drive,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DEC_1470,confidence in peer interactions,Capability,confidence_self_efficacy,0.58,1,signature+behavior,propagated,false
CONCERN_DEC_1574,Career confusion due to social media influence,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_DIG_1674,Dependence on Shortcuts Instead of Understanding,Capability,learning_comprehension,0.4,2,signature,direct_cpb,false
CONCERN_DIS_10,Resume Building Awareness,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_105,Comparison with High Performers,Behavior,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_DIS_1055,Emotional Instability During Multi-Domain Exploration,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_1077,Emotional Spillover from Work into Personal Life,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_110,Emotional Recovery After Poor Mock Scores,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_DIS_1111,Emotional Stress During Tight Deadlines,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_115,Burnout During Long Preparation Phases,Outcome,emotional_regulation,0.28,1,signature,propagated,false
CONCERN_DIS_1157,Emotional Burnout During Long-Term Career Pressure,Outcome,emotional_regulation,0.4,2,signature,name_only,false
CONCERN_DIS_1186,Visibility into Student Adaptability and Change Readiness,Outcome,adaptability_change,0.4,2,signature,name_only,false
CONCERN_DIS_1247,Detecting Institutional Emotional Isolation Trends,Capability,emotional_regulation,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_126,Emotional Control During Negative Feedback,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_1297,Student Stress During Exam Cycles,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_1331,Student Emotional Stress During Placement Season,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_144,Emotional Stability During Reattempt Preparation,Capability,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_154,Emotional Recovery After Negative Comparisons,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_DIS_163,Emotional Pressure from Social Media Toppers,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_1659,Time Management,Capability,time_self_discipline,0.58,1,signature+behavior,propagated,false
CONCERN_DIS_1660,Study Discipline,Capability,time_self_discipline,0.58,1,signature+behavior,propagated,false
CONCERN_DIS_1661,Completing Tasks on Time,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_DIS_1662,Consistency in Performance,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_DIS_1678,Goal Setting Ability,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_DIS_1680,Curiosity Towards Learning,Trait,curiosity_innovation,0.28,1,signature,propagated,false
CONCERN_DIS_1695,Academic Expectations,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_DIS_1745,Peer Pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_1780,Emotional Regulation,Capability,emotional_regulation,0.7,2,signature+behavior,direct_cpb,false
CONCERN_DIS_1802,Constant Mood Swings,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_1896,Child Constantly Switching Goals,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_DIS_1900,Child Showing Emotional Fatigue from Constant Comparison,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_1943,Self-Discipline,Capability,time_self_discipline,0.7,2,signature+behavior,direct_cpb,false
CONCERN_DIS_1944,Homework Completion Issues,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_DIS_1945,Initiative in Learning,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_DIS_1971,Memory Recall During Exams,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_1985,Study Motivation,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_DIS_1990,Balancing Academic and Co-Curricular Activities,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2010,Follow-Through on Academic Commitments,Problem,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_DIS_2034,Concept Visualization Skills,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2044,Cognitive Endurance During Long Study Sessions,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_2052,Verbal Articulation Under Pressure,Problem,communication_expression,0.4,2,signature,name_only,false
CONCERN_DIS_2074,Concept Simplification Ability,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_2085,Adaptability to Competitive Peer Groups,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_DIS_2093,Curiosity in Practical Learning,Trait,curiosity_innovation,0.28,1,signature,propagated,false
CONCERN_DIS_2104,Adaptation to Smart Classroom Learning,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_2120,Handling Students with Poor Time Management,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2121,Students with Attention Instability,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_DIS_2131,Identifying Hidden Learning Difficulties,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_2162,Students with Low Academic Confidence in STEM,Capability,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_DIS_2190,Handling Students with Weak Classroom Engagement,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2194,Handling Students with Weak Exam Writing Structure,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_22,Professional Email & Communication Etiquette,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2200,Supporting Students with Weak Curiosity in STEM Activities,Trait,curiosity_innovation,0.28,1,signature,name_only,false
CONCERN_DIS_2208,Managing Students with Weak Focus During Revision Sessions,Capability,focus_attention,0.4,2,signature,direct_cpb,false
CONCERN_DIS_2215,Helping Students Transition to Senior Secondary Education,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_DIS_2232,Supporting Students with Weak Confidence in Practical Assessments,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2252,Handling Students with Weak Concept Transfer Skills,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2263,Students with Reduced Attention During Digital Classes,Problem,focus_attention,0.28,1,signature,propagated,false
CONCERN_DIS_2288,Handling Students with Weak Cognitive Accuracy Under Pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_2292,Supporting Students with Weak Learning Recovery After Academic Breaks,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_DIS_2323,Child Frequently Distracted During Self-Study,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_DIS_2403,Daily Academic Planning Habits,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2404,Students Procrastinating Until Deadlines,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_DIS_2405,Follow-Through on Academic Commitments,Problem,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_DIS_2406,Revision Consistency,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_DIS_2407,Students Unable to Balance Screen Time and Studies,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_DIS_2419,Students Becoming Mentally Fatigued During Long Study Sessions,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_2421,Long-Term Wellness Alongside Academic Goals,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_DIS_2455,Students with Weak Numerical Reasoning,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2460,Supporting Students with Weak Learning Structure Across Subjects,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_2466,Supporting Students with Weak Conceptual Confidence During Assessments,Capability,confidence_self_efficacy,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_2473,Study Motivation,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_DIS_2478,Balancing Academic and Co-Curricular Activities,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_263,Translating Learning into Real Competence,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_270,Competing with Highly Skilled Peers,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_DIS_286,Solving Unfamiliar Problems,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_DIS_302,Explaining Learned Skills to Others,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_DIS_306,Joining Competitive Learning Communities,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_DIS_311,Understanding Competency Benchmarks,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_DIS_316,Solving Problems Without Tutorials,Capability,performance_anxiety,0.28,1,signature,direct_cpb,false
CONCERN_DIS_330,Handling Ambiguous Learning Challenges,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_36,Emotional Stability During Career Uncertainty,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_369,Building Professional Communication Skills,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_4,Balancing Academics and Social Life,Capability,social_connection_belonging,0.58,1,signature+behavior,direct_cpb,false
CONCERN_DIS_44,Adaptability to Hybrid/Remote Work Environments,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_DIS_446,Seek Help Professionally at Work,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_DIS_488,Handle Technical Assessments Under Pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_DIS_54,Networking Events and Career Fairs,Problem,career_professional_growth,0.58,1,signature+behavior,propagated,false
CONCERN_DIS_545,Emotional Fatigue from Networking Efforts,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_DIS_555,Building Confidence After Public Professional Failure,Outcome,career_professional_growth,0.58,1,signature+behavior,propagated,false
