concern_id,behavior_statement,observability,human_realism,distinctiveness,actionability,total,accepted
CONCERN_COM_871,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_COM_885,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_COM_885,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_COM_885,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_COM_897,struggles to organize {task},3,2,2,3,10,false
CONCERN_COM_897,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_COM_897,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_COM_905,struggles to organize {task},3,2,2,3,10,false
CONCERN_COM_905,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_COM_905,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_COM_909,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_COM_909,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_COM_909,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_COM_91,under-prepares for interviews,5,5,4,5,19,true
CONCERN_COM_91,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_COM_91,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_COM_91,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_COM_929,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_COM_929,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_COM_929,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_COM_943,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_COM_943,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_COM_943,struggles to organize {task},3,2,2,3,10,false
CONCERN_COM_945,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_COM_945,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_COM_945,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_COM_945,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_COM_965,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_COM_965,worries excessively before {evaluation},5,5,4,5,19,true
CONCERN_COM_965,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_COM_968,struggles to organize {task},3,2,2,3,10,false
CONCERN_COM_968,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_COM_968,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_COM_971,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_COM_971,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_COM_971,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_COM_975,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_COM_975,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_COM_975,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_COM_975,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_COM_982,struggles to organize {task},3,2,2,3,10,false
CONCERN_COM_982,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_COM_982,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_COM_995,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_COM_995,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_COM_995,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_COM_995,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_COM_998,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_COM_998,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_COM_998,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1011,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1011,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_CON_1011,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_CON_1014,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_CON_1014,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_CON_1014,hesitates to act on opportunities,3,2,2,3,10,false
CONCERN_CON_1016,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1016,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_CON_1016,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_CON_1016,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_CON_1026,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1026,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1026,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1028,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_CON_1028,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_CON_1028,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_CON_1036,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_CON_1036,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_CON_1036,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_CON_1054,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_CON_1054,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_CON_1054,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_106,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_CON_106,misreads instructions for {task},5,5,4,5,19,true
CONCERN_CON_106,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1060,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_CON_1060,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1060,struggles to stay steady when routines change,5,5,4,5,19,true
CONCERN_CON_1076,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_CON_1076,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1076,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1084,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1084,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_CON_1084,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_CON_1088,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1088,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1088,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1107,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_CON_1107,checks the phone repeatedly during {task},5,5,4,5,19,true
CONCERN_CON_1107,loses focus within minutes of starting {task},5,5,4,5,19,true
CONCERN_CON_113,freezes when the path forward is unclear,5,5,4,5,19,true
CONCERN_CON_113,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_113,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1140,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1140,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_CON_1140,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_CON_1140,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_CON_1154,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_CON_1154,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_CON_1154,hesitates to act on opportunities,3,2,2,3,10,false
CONCERN_CON_1155,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1155,replays the same worry without acting,5,5,4,5,19,true
CONCERN_CON_1155,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1200,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_CON_1200,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1200,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_CON_1200,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_CON_1200,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_CON_1205,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1205,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1205,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1208,blames others when {task} goes wrong,5,5,4,5,19,true
CONCERN_CON_1208,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_CON_1208,waits to be told what to do next,5,5,4,5,19,true
CONCERN_CON_1234,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_CON_1234,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_CON_1234,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_CON_1234,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_CON_1234,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_CON_125,skips planned study sessions,5,5,4,5,19,true
CONCERN_CON_125,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_CON_125,shows difficulty with {task},3,2,2,3,10,false
CONCERN_CON_1295,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1295,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1295,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1322,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1322,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_CON_1322,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_CON_133,under-prepares for interviews,5,5,4,5,19,true
CONCERN_CON_133,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_CON_133,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_138,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_138,shows difficulty with {task},3,2,2,3,10,false
CONCERN_CON_138,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_CON_143,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_CON_143,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_CON_143,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_1475,avoids the hardest {task},5,5,4,5,19,true
CONCERN_CON_1475,avoids disagreements even when it matters,5,5,4,5,19,true
CONCERN_CON_1475,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_CON_148,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_148,shows difficulty with {task},3,2,2,3,10,false
CONCERN_CON_148,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_CON_1490,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_CON_1490,avoids learning new approaches to {task},3,2,2,3,10,false
CONCERN_CON_1490,repeats the same mistakes with {task},3,2,2,3,10,false
CONCERN_CON_155,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_CON_155,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_CON_155,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_158,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_CON_158,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_158,shows difficulty with {task},3,2,2,3,10,false
CONCERN_CON_162,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_162,skips planned study sessions,5,5,4,5,19,true
CONCERN_CON_162,shows difficulty with {task},3,2,2,3,10,false
CONCERN_CON_164,accepts the first idea without checking it,5,5,4,5,19,true
CONCERN_CON_164,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_CON_164,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_CON_1653,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_CON_1653,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1653,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_CON_1654,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1654,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1654,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_168,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_CON_168,gives up after the first mistake,5,5,4,5,19,true
CONCERN_CON_168,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_CON_168,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_CON_1693,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_CON_1693,ignores feedback meant to improve {task},5,5,4,5,19,true
CONCERN_CON_1693,avoids learning new approaches to {task},3,2,2,3,10,false
CONCERN_CON_173,under-prepares for interviews,5,5,4,5,19,true
CONCERN_CON_173,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_173,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_CON_173,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_CON_1735,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_CON_1735,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1735,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_CON_1736,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_CON_1736,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_CON_1736,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_CON_1754,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_CON_1754,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1754,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_CON_1759,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1759,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1759,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_CON_176,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_CON_176,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_176,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_CON_1777,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1777,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1777,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1782,worries excessively before {evaluation},5,5,4,5,19,true
CONCERN_CON_1782,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_CON_1782,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_CON_179,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_CON_179,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_179,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1791,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1791,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1791,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1795,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_CON_1795,avoids learning new approaches to {task},3,2,2,3,10,false
CONCERN_CON_1795,repeats the same mistakes with {task},3,2,2,3,10,false
CONCERN_CON_1799,avoids speaking up in {setting},5,5,4,5,19,true
CONCERN_CON_1799,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_CON_1799,avoids presenting in front of {peers},5,5,4,5,19,true
CONCERN_CON_1805,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1805,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1805,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_CON_1807,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1807,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1807,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1812,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1812,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1812,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1818,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_CON_1818,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_CON_1818,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1819,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1819,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1819,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1842,compares themselves unfavourably to {peers},5,5,4,5,19,true
CONCERN_CON_1842,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1842,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1843,ignores feedback meant to improve {task},5,5,4,5,19,true
CONCERN_CON_1843,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1843,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1844,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_CON_1844,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1844,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1849,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_CON_1849,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_CON_1849,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_CON_1854,struggles to organize {task},3,2,2,3,10,false
CONCERN_CON_1854,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_CON_1854,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_CON_1864,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_CON_1864,struggles to organize {task},3,2,2,3,10,false
