Item
1184
Search item…
Add Item
Code	Subdomain	Question	Type	Diff.	Actions
SDI_EMO_RESILIENCE_015	SDI_EMO_RESILIENCE	When you get "stuck" on a problem, do you stay with it for 10 more minutes?	standard	3	


SDI_EMO_RESILIENCE_016	SDI_EMO_RESILIENCE	Do you quit a task if you make a mistake in the first 2 minutes?	standard	3	


SDI_EMO_RESILIENCE_017	SDI_EMO_RESILIENCE	When you make a mistake, do you find it "interesting"?	standard	3	


SDI_EMO_RESILIENCE_018	SDI_EMO_RESILIENCE	Do you notice you skip 10 seconds ahead in videos that are "too slow"?	standard	3	


SDI_EMO_RESILIENCE_019	SDI_EMO_RESILIENCE	After a public failure, do you refocus on the next task instantly?	standard	3	


SDI_EMO_RESILIENCE_020	SDI_EMO_RESILIENCE	Do you notice you get angry if a page takes more than 3 seconds to load?	standard	3	


SDI_EMO_RESILIENCE_021	SDI_EMO_RESILIENCE	Do you check social media as soon as you feel "a little tired"?	standard	3	


SDI_EMO_RESILIENCE_022	SDI_EMO_RESILIENCE	Can you finish a "boring" admin task without checking the news?	standard	3	


SDI_EMO_RESILIENCE_023	SDI_EMO_RESILIENCE	Can you stay 100% focused even if you just received bad news?	standard	3	


SDI_EMO_RESILIENCE_024	SDI_EMO_RESILIENCE	Does your "willpower" run out by the middle of the day?	standard	3	


SDI_EMO_RESILIENCE_025	SDI_EMO_RESILIENCE	Does your focus actually get stronger when things get chaotic?	standard	3	


SDI_EMO_RESILIENCE_026	SDI_EMO_RESILIENCE	Can you get back to work 5 mins after a big argument?	standard	3	


SDI_EMO_RESILIENCE_027	SDI_EMO_RESILIENCE	Do you notice you put on a video just so you don't feel "alone"?	standard	3	


SDI_EMO_RESILIENCE_028	SDI_EMO_RESILIENCE	If you get a low mark, do you immediately ask for the "correct logic"?	standard	3	


SDI_EMO_RESILIENCE_029	SDI_EMO_RESILIENCE	If a major distraction occurs (loud noise/crisis), do you stay calm?	standard	3	


SDI_EMO_RESILIENCE_030	SDI_EMO_RESILIENCE	Can you stay 100% focused on a task even when you are very upset?	standard	3	


SDI_EMO_RESILIENCE_031	SDI_EMO_RESILIENCE	If a major crisis occurs at work, do you stay calm and focused?	standard	3	


SDI_EMO_RESILIENCE_032	SDI_EMO_RESILIENCE	Do you notice you use your phone to avoid "being alone with thoughts"?	standard	3	


SDI_EMO_RESILIENCE_033	SDI_EMO_RESILIENCE	Can you hold two conflicting ideas in your mind without stress?	standard	3	


SDI_EMO_RESILIENCE_034	SDI_EMO_RESILIENCE	Can you wait in a line for 5 minutes without reaching for your phone?	anchor	3	


SDI_EMO_RESILIENCE_035	SDI_EMO_RESILIENCE	If you get one question wrong, does your focus shatter?	standard	3	


SDI_EMO_SELF_CONCEPT_001	SDI_EMO_SELF_CONCEPT	I believe I can make my brain stronger by focusing hard.	standard	3	


SDI_EMO_SELF_CONCEPT_002	SDI_EMO_SELF_CONCEPT	I feel in total control of my academic success.	standard	3	


SDI_EMO_SELF_CONCEPT_003	SDI_EMO_SELF_CONCEPT	Stop focusing if first sentence isn't "perfect"?	standard	3	


SDI_EMO_SELF_CONCEPT_004	SDI_EMO_SELF_CONCEPT	Avoid hard tasks due to fear of failure?	standard	3	


SDI_EMO_SELF_CONCEPT_005	SDI_EMO_SELF_CONCEPT	I feel that no external event can break my mental focus.	standard	3	


SDI_EMO_SELF_CONCEPT_006	SDI_EMO_SELF_CONCEPT	I believe focus is "luck" and I can't control it.	standard	3	


SDI_EMO_SELF_CONCEPT_007	SDI_EMO_SELF_CONCEPT	I can only focus if the teacher/parent is watching.	standard	3	


SDI_EMO_SELF_CONCEPT_008	SDI_EMO_SELF_CONCEPT	Stop working if someone criticizes your progress?	standard	3	


SDI_EMO_SELF_CONCEPT_009	SDI_EMO_SELF_CONCEPT	I believe I am "smart but lazy" with my focus.	standard	3	


SDI_EMO_SELF_CONCEPT_010	SDI_EMO_SELF_CONCEPT	I believe I was just "born" with a short attention span.	standard	3	


SDI_EMO_SELF_CONCEPT_011	SDI_EMO_SELF_CONCEPT	I feel that my focus is a skill I have fully mastered.	standard	3	


SDI_EMO_SELF_CONCEPT_012	SDI_EMO_SELF_CONCEPT	I feel like the "Captain" of my own attention span.	standard	3	


SDI_EMO_SELF_CONCEPT_013	SDI_EMO_SELF_CONCEPT	I believe I can "train" my brain to be a genius.	standard	3	


SDI_EMO_SELF_CONCEPT_014	SDI_EMO_SELF_CONCEPT	I believe my focus can improve with the right tools.	standard	3	


SDI_EMO_SELF_CONCEPT_015	SDI_EMO_SELF_CONCEPT	Restart a whole page if you make one small mistake?	standard	3	


SDI_EMO_SELF_CONCEPT_016	SDI_EMO_SELF_CONCEPT	I think my focus is weaker than my friends'.	standard	3	


SDI_EMO_SELF_CONCEPT_017	SDI_EMO_SELF_CONCEPT	I believe I can consciously increase my IQ through focus.	standard	3	


SDI_EMO_SELF_CONCEPT_018	SDI_EMO_SELF_CONCEPT	I seek out harder work because I know it grows my brain.	standard	3	


SDI_EMO_SELF_CONCEPT_019	SDI_EMO_SELF_CONCEPT	I feel like I'm "faking" focus while my mind is away.	standard	3	

