archetype_id,archetype_key,archetype_name,problem_id,stakeholder_type,intervention_type,intervention_text,expected_outcome,success_indicator,progress_indicator,confidence_impact,risk_reduction_impact,realism_pass,aligned,is_duplicate,practicality,actionability,outcome_clarity,stakeholder_relevance,archetype_alignment,composite
13,curiosity_innovation,Curiosity & Innovation,29,parent,thirty_day,"Over the next 30 days, help your child run one small experiment a week to turn curiosity into a real idea.",Your child will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.5,0.55,true,true,false,5,5,5,5,5,5
13,curiosity_innovation,Curiosity & Innovation,29,teacher,thirty_day,"Over the next month, coach the student to run one small experiment a week to turn curiosity into a real idea.",The student will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,counselor,thirty_day,"Across a 30-day plan, work with your client to run one small experiment a week to turn curiosity into a real idea.",Your client will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,professional,thirty_day,"Over the next 30 days at work, run one small experiment a week to turn curiosity into a real idea.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.5,0.55,true,true,false,5,5,5,5,5,5
13,curiosity_innovation,Curiosity & Innovation,29,student,ninety_day,"Over the next 90 days, build a creative habit of inventing and testing fresh ideas over the term.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,parent,ninety_day,"Across this term, help your child build a creative habit of inventing and testing fresh ideas over the term.",Your child will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,teacher,ninety_day,"Across the term, support the student to build a creative habit of inventing and testing fresh ideas over the term.",The student will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,counselor,ninety_day,"Across a 90-day plan, guide your client to build a creative habit of inventing and testing fresh ideas over the term.",Your client will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,professional,ninety_day,"Over the next quarter at work, build a creative habit of inventing and testing fresh ideas over the term.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,student,habit,Build a daily habit — a daily question that opens up a new idea to explore.,You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.552,0.44,true,true,false,5,4,5,5,4,4.6
13,curiosity_innovation,Curiosity & Innovation,29,parent,habit,Help your child build a daily habit — a daily question that opens up a new idea to explore.,Your child will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.552,0.44,true,true,false,5,4,5,5,4,4.6
13,curiosity_innovation,Curiosity & Innovation,29,teacher,habit,Encourage a daily classroom habit — a daily question that opens up a new idea to explore.,The student will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.456,0.44,true,true,false,5,4,5,1,4,3.8
13,curiosity_innovation,Curiosity & Innovation,29,counselor,habit,Anchor a daily habit with your client — a daily question that opens up a new idea to explore.,Your client will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.504,0.22,true,true,false,5,2,5,5,4,4.2
13,curiosity_innovation,Curiosity & Innovation,29,professional,habit,Build a daily workday habit — a daily question that opens up a new idea to explore.,You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.552,0.44,true,true,false,5,4,5,5,4,4.6
13,curiosity_innovation,Curiosity & Innovation,29,student,skill_building,Practise this skill each week — turning curious questions into small experiments to try.,You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,parent,skill_building,Give your child weekly practice — turning curious questions into small experiments to try.,Your child will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,teacher,skill_building,Set weekly practice for the student — turning curious questions into small experiments to try.,The student will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,counselor,skill_building,Assign your client weekly practice — turning curious questions into small experiments to try.,Your client will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,professional,skill_building,Practise this skill each week at work — turning curious questions into small experiments to try.,You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
12,decision_judgment,Decision-Making & Judgment,33,student,immediate_actions,"Today, make one small decision, write down why, and commit to it.",You will make clear decisions without endless second-guessing.,Commit to a decision and stick with it for a week.,"Faster, firmer choices noted each week.",0.144,0.4,true,true,false,5,5,5,5,4,4.8
12,decision_judgment,Decision-Making & Judgment,33,parent,immediate_actions,"Today, help your child make one small decision, write down why, and commit to it.",Your child will make clear decisions without endless second-guessing.,Commit to a decision and stick with it for a week.,"Faster, firmer choices noted each week.",0.144,0.4,true,true,false,5,5,5,5,4,4.8
12,decision_judgment,Decision-Making & Judgment,33,teacher,immediate_actions,"In class today, have the student make one small decision, write down why, and commit to it.",The student will make clear decisions without endless second-guessing.,Commit to a decision and stick with it for a week.,"Faster, firmer choices noted each week.",0.144,0.4,true,true,false,5,5,5,5,4,4.8
12,decision_judgment,Decision-Making & Judgment,33,counselor,immediate_actions,"In today’s session, guide your client to make one small decision, write down why, and commit to it.",Your client will make clear decisions without endless second-guessing.,Commit to a decision and stick with it for a week.,"Faster, firmer choices noted each week.",0.144,0.4,true,true,false,5,5,5,5,4,4.8
12,decision_judgment,Decision-Making & Judgment,33,professional,immediate_actions,"Before the workday ends, make one small decision, write down why, and commit to it.",You will make clear decisions without endless second-guessing.,Commit to a decision and stick with it for a week.,"Faster, firmer choices noted each week.",0.138,0.32,true,true,false,5,4,5,5,4,4.6
12,decision_judgment,Decision-Making & Judgment,33,student,seven_day,"Each day this week, note a choice that caused hesitation and how long it took to decide.",You will make clear decisions without endless second-guessing.,Commit to a decision and stick with it for a week.,"Faster, firmer choices noted each week.",0.288,0.45,true,true,false,5,5,5,5,4,4.8
