id,question_id,concern,master_bridge_tag,reasons,original,rewritten,rule,confidence,classification
4569,Q_COMP_001_024,Excessive Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","If you stop comparing yourself, how confident are you in your growth?","If you stop comparing yourself, how confident are you in your growth?",no_change_engine_handles_reflexive,0.95,auto-approve
4570,Q_COMP_001_025,Excessive Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How hopeful are you that focusing on yourself will improve your confidence over time?,How hopeful are you that focusing on yourself will improve your confidence over time?,no_change_engine_handles_reflexive,0.95,auto-approve
4617,Q_OWNERSHIP_001_022,Lack of ownership for personal growth,LEADERSHIP_OWNERSHIP,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","If no one guided you, how confident are you that you would still actively grow and improve yourself?","If no one guided you, how confident are you that you would still actively grow and improve yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
4653,Q_STUDY_001_008,Lack of Study Discipline,DISCIPLINE_HABITS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How disciplined do you consider yourself in academics?,How disciplined do you consider yourself in academics?,no_change_engine_handles_reflexive,0.95,auto-approve
4684,Q_PRO_001_014_v2,Excessive Procrastination Before Exams,DISCIPLINE_HABITS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself with peers who started preparing earlier?,How often do you compare yourself with peers who started preparing earlier?,no_change_engine_handles_reflexive,0.95,auto-approve
4726,Q_COMPARE_001_006_v3,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How emotionally stressful do you feel after comparing yourself with high-performing peers?,How emotionally stressful do you feel after comparing yourself with high-performing peers?,no_change_engine_handles_reflexive,0.95,auto-approve
4730,Q_COMPARE_001_010_v3,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to stay confident when seeing others succeed?",,missing_anchor_needs_authoring,0.2,manual-review
4735,Q_COMPARE_001_015_v3,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After comparing yourself with peers, how quickly are you able to regain focus on your own progress?","After comparing yourself with peers, how quickly are you able to regain focus on your own progress?",no_change_engine_handles_reflexive,0.95,auto-approve
4737,Q_COMPARE_001_017_v3,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously avoid comparing yourself with others?,How often do you consciously avoid comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
4743,Q_COMPARE_001_023_v3,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How strongly do you believe comparing yourself with others helps your long-term growth?,How strongly do you believe comparing yourself with others helps your long-term growth?,no_change_engine_handles_reflexive,0.95,auto-approve
4745,Q_COMPARE_001_025_v3,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if you often compare yourself with others now, how hopeful are you that you can develop a more self-focused and confident mindset over time?","Even if you often compare yourself with others now, how hopeful are you that you can develop a more self-focused and confident mindset over time?",no_change_engine_handles_reflexive,0.95,auto-approve
4751,Q_COMPARE_001_006_v4,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How emotionally stressful do you feel after comparing yourself with high-performing peers?,How emotionally stressful do you feel after comparing yourself with high-performing peers?,no_change_engine_handles_reflexive,0.95,auto-approve
4755,Q_COMPARE_001_010_v4,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to stay confident when seeing others succeed?",,missing_anchor_needs_authoring,0.2,manual-review
4760,Q_COMPARE_001_015_v4,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After comparing yourself with peers, how quickly are you able to regain focus on your own progress?","After comparing yourself with peers, how quickly are you able to regain focus on your own progress?",no_change_engine_handles_reflexive,0.95,auto-approve
4762,Q_COMPARE_001_017_v4,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously avoid comparing yourself with others?,How often do you consciously avoid comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
4768,Q_COMPARE_001_023_v4,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How strongly do you believe comparing yourself with others helps your long-term growth?,How strongly do you believe comparing yourself with others helps your long-term growth?,no_change_engine_handles_reflexive,0.95,auto-approve
4770,Q_COMPARE_001_025_v4,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if you often compare yourself with others now, how hopeful are you that you can develop a more self-focused and confident mindset over time?","Even if you often compare yourself with others now, how hopeful are you that you can develop a more self-focused and confident mindset over time?",no_change_engine_handles_reflexive,0.95,auto-approve
4807,Q_RES_001_012_v2,Weak Resilience under Competitive Environments,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself negatively with peers?,How often do you compare yourself negatively with peers?,no_change_engine_handles_reflexive,0.95,auto-approve
4811,Q_RES_001_016_v2,Weak Resilience under Competitive Environments,EMOTIONAL_RECOVERY,no 2nd-person pronoun (nothing to reframe to 3rd person),How easily do negative thoughts take over during competition?,,missing_anchor_needs_authoring,0.2,manual-review
4876,Q_COMPARE_001_006_v5,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How emotionally stressful do you feel after comparing yourself with high-performing peers?,How emotionally stressful do you feel after comparing yourself with high-performing peers?,no_change_engine_handles_reflexive,0.95,auto-approve
4880,Q_COMPARE_001_010_v5,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to stay confident when seeing others succeed?",,missing_anchor_needs_authoring,0.2,manual-review
4885,Q_COMPARE_001_015_v5,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After comparing yourself with peers, how quickly are you able to regain focus on your own progress?","After comparing yourself with peers, how quickly are you able to regain focus on your own progress?",no_change_engine_handles_reflexive,0.95,auto-approve
4887,Q_COMPARE_001_017_v5,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you consciously avoid comparing yourself with others?,How often do you consciously avoid comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
4893,Q_COMPARE_001_023_v5,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How strongly do you believe comparing yourself with others helps your long-term growth?,How strongly do you believe comparing yourself with others helps your long-term growth?,no_change_engine_handles_reflexive,0.95,auto-approve
4895,Q_COMPARE_001_025_v5,Frequent Comparison with Peers,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if you often compare yourself with others now, how hopeful are you that you can develop a more self-focused and confident mindset over time?","Even if you often compare yourself with others now, how hopeful are you that you can develop a more self-focused and confident mindset over time?",no_change_engine_handles_reflexive,0.95,auto-approve
4932,Q_RES_001_012_v3,Weak Resilience under Competitive Environments,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself negatively with peers?,How often do you compare yourself negatively with peers?,no_change_engine_handles_reflexive,0.95,auto-approve
4936,Q_RES_001_016_v3,Weak Resilience under Competitive Environments,EMOTIONAL_RECOVERY,no 2nd-person pronoun (nothing to reframe to 3rd person),How easily do negative thoughts take over during competition?,,missing_anchor_needs_authoring,0.2,manual-review
4986,Q_PUBSPEAK_001_016,Low Self-Confidence During Public Speaking,COMMUNICATION_EXPRESSION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel nervous before speaking, how effectively can you calm yourself?","When you feel nervous before speaking, how effectively can you calm yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
5026,Q_FOF_001_006,Fear of Failure Preventing Leadership Growth,EMOTIONAL_REGULATION,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does it feel to think about failing in front of others while leading a team?,,missing_anchor_needs_authoring,0.2,manual-review
5052,Q_VAL_001_007,Excessive Dependence on External Validation,MOTIVATION_VALUES,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself with others to decide if you are doing well?,How often do you compare yourself with others to decide if you are doing well?,no_change_engine_handles_reflexive,0.95,auto-approve
5057,Q_VAL_001_012,Excessive Dependence on External Validation,MOTIVATION_VALUES,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel uncertain about yourself unless someone confirms you are doing well?,How often do you feel uncertain about yourself unless someone confirms you are doing well?,no_change_engine_handles_reflexive,0.95,auto-approve
5065,Q_VAL_001_020,Excessive Dependence on External Validation,MOTIVATION_VALUES,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How confident are you in yourself when no one is evaluating you?,How confident are you in yourself when no one is evaluating you?,no_change_engine_handles_reflexive,0.95,auto-approve
5070,Q_VAL_001_025,Excessive Dependence on External Validation,MOTIVATION_VALUES,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Overall, how dependent do you feel on others approval to feel good about yourself?","Overall, how dependent do you feel on others approval to feel good about yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
